Image,PSNR,SSIM,MSE,MAE,Inference_Time_sec,FPS
frame_002894.jpg,15.738388962144924,0.65381664,0.02667848133056793,0.13316151,8.708634172973689,0.11482856899689192
frame_002825.jpg,15.058238010954243,0.62024254,0.03120155214777595,0.15267439,9.09489486599341,0.1099517932570156
frame_000274.jpg,17.094090492704673,0.65588814,0.019524995871968022,0.094256155,8.672970985993743,0.11530074314960027
frame_002575.jpg,17.17689569674798,0.65477467,0.01915624709440139,0.11477947,8.767871182004455,0.11405277053481827
frame_000493.jpg,15.3630752454124,0.6639785,0.029086567646849797,0.14341076,8.851797642011661,0.1129714031479757
frame_003201.jpg,17.119509581043253,0.6493907,0.019411050608916056,0.10115007,8.595628426992334,0.11633820708905473
frame_003105.jpg,18.378404434337906,0.6674733,0.014526452106211353,0.09712692,8.628155082988087,0.11589963212085448
frame_000201.jpg,15.568753445536865,0.6498036,0.02774116244342819,0.13746534,8.865597786003491,0.11279555244190571
frame_000429.jpg,17.004116950705306,0.64447397,0.019933717764759294,0.11785572,8.798993550008163,0.11364936163626035
frame_001919.jpg,17.963430482847073,0.6160038,0.01598295040022119,0.09310946,8.727775194012793,0.1145767366563239
frame_000045.jpg,15.51080320030454,0.66859967,0.02811380835128267,0.13329354,8.839059499994619,0.11313420845290258
frame_000690.jpg,16.12578220562243,0.65488935,0.02440179528944287,0.13607085,8.684594669990474,0.11514642168108197
frame_000503.jpg,17.810762217666127,0.68086576,0.016554793895787075,0.09793632,8.862183596007526,0.11283900735824372
frame_001889.jpg,16.262771496769737,0.6409969,0.02364410342137489,0.12368857,8.665647435002029,0.11539818663298362
frame_001622.jpg,15.763505274176659,0.65825766,0.026524638432679323,0.13570628,8.642863796005258,0.11570239027279375
frame_001017.jpg,20.44967527813313,0.92563653,0.00901638550575776,0.09025721,8.823703722999198,0.11333109444659567
frame_000328.jpg,16.500779592078906,0.66592854,0.022383193069305553,0.11069145,8.6099356340128,0.1161448868502091
frame_001065.jpg,20.056744443902947,0.9230304,0.009870190971389895,0.090872355,8.861472087999573,0.11284806746208963
frame_000116.jpg,16.392532862821668,0.66398,0.022948098942986665,0.124116,8.735348710004473,0.11447739903671092
frame_001061.jpg,19.91262879884702,0.923471,0.010203216926595938,0.097269826,8.657660299999407,0.11550464736992147
frame_002943.jpg,17.454876128696895,0.66146857,0.017968523300223124,0.08676855,8.556815483985702,0.11686590669993124
frame_002178.jpg,16.13345553478076,0.6425219,0.02435871905951308,0.1333623,8.405771665013162,0.11896587723911653
frame_002339.jpg,15.224445326085348,0.6172001,0.030030009348106176,0.139602,8.64403273697826,0.11568674372577344
frame_000176.jpg,15.552170723628587,0.6738184,0.027847289363764967,0.1267966,8.660043683019467,0.11547285863705177
frame_000885.jpg,20.730013568746493,0.92662525,0.008452762042433714,0.08692899,8.662783798004966,0.11543633355253531
frame_002082.jpg,16.717397678733906,0.63805026,0.02129414623106619,0.12628895,8.731857269012835,0.1145231729277972
frame_000246.jpg,16.761341142991643,0.6628868,0.021079770858798374,0.11438283,8.80145343800541,0.1136175981664479
frame_002835.jpg,16.255380866823558,0.6533107,0.02368437415861318,0.1275768,8.463579978008056,0.11815331131724649
frame_000280.jpg,16.064676903154,0.66027856,0.024747555659008928,0.13768546,8.674856302997796,0.11527568469974851
frame_000226.jpg,16.304628199794863,0.66174024,0.02341731942636765,0.13852961,8.558272488997318,0.11684601083753988
frame_000975.jpg,19.985582195508556,0.9265354,0.01003325338882334,0.09612013,8.589461842988385,0.11642172912337975
frame_003476.jpg,16.355028668930306,0.65184337,0.023147129059311582,0.13127127,8.287540927994996,0.12066305417835564
frame_002149.jpg,15.505776800806725,0.61752516,0.028146365301556366,0.14523683,8.525603354006307,0.117293751360141
frame_001069.jpg,18.464326672322855,0.9215314,0.01424188034827522,0.11091215,8.700343283999246,0.11493799352022059
frame_001934.jpg,17.429210432906576,0.6493865,0.01807502708343058,0.100667566,8.249308108002879,0.12122228760371706
frame_001566.jpg,16.977062112770536,0.7471609,0.020058284583843244,0.11303739,8.323340253002243,0.12014407312488497
frame_000331.jpg,14.852504016393532,0.65352327,0.03271520140993653,0.14569241,8.43746417699731,0.11851902171344993
frame_002461.jpg,16.247362193123017,0.6389488,0.023728144621427392,0.1265156,8.636266419984167,0.11579077709854084
frame_000447.jpg,17.65746983909837,0.6649144,0.01714956134668636,0.10703226,8.610288889001822,0.11614012176494214
frame_002823.jpg,14.998397037508191,0.61916333,0.03163445058852865,0.12250794,8.543942890013568,0.11704198083636909
frame_001140.jpg,21.65508999447509,0.9105249,0.006831105624198707,0.075710036,8.505863244994543,0.11756596258333583
frame_002569.jpg,16.30013359789909,0.6523259,0.02344156703137816,0.11559306,8.484624276985414,0.11786025725529238
frame_002006.jpg,15.31514269100305,0.64847636,0.029409370652679685,0.1380142,8.480857941991417,0.11791259880072781
frame_000208.jpg,15.65025635659101,0.6594854,0.027225405964283723,0.1426028,8.590449966024607,0.11640833762550494
